,Disease_ID,Disease_Name,Target_ID,Target_Symbol,score,evidenceCount,id
24593,Orphanet_79211,Combined hyperlipidemia,ENSG00000175445,LPL,0.776754193104669,58.0,4023
24755,Orphanet_79258,Glycogen storage disease due to glucose-6-phosphatase deficiency type a,ENSG00000131482,G6PC1,0.7879277402042154,466.0,2538
24805,Orphanet_79259,Glycogen storage disease due to glucose-6-phosphatase deficiency type b,ENSG00000137700,SLC37A4,0.8233646107736694,831.0,2542
24900,Orphanet_79277,Congenital erythropoietic porphyria,ENSG00000188690,UROS,0.8431745548440147,106.0,7390
24912,Orphanet_79282,"Methylmalonic acidemia with homocystinuria, type cblC",ENSG00000132763,MMACHC,0.8501065523249128,377.0,25974
24933,Orphanet_79283,"Methylmalonic acidemia with homocystinuria, type cblD",ENSG00000168288,MMADHC,0.8063709903658614,178.0,27249
24942,Orphanet_79284,Methylmalonic acidemia with homocystinuria type cblF,ENSG00000168216,LMBRD1,0.7404002204159545,140.0,55788
25203,Orphanet_79292,Fish-eye disease,ENSG00000213398,LCAT,0.8139292746184117,107.0,3931
25282,Orphanet_79293,Familial LCAT deficiency,ENSG00000213398,LCAT,0.8045790347601571,91.0,3931
25353,Orphanet_79301,Congenital bile acid synthesis defect type 1,ENSG00000099377,HSD3B7,0.771309346698962,22.0,80270
25808,Orphanet_79302,Congenital bile acid synthesis defect type 3,ENSG00000172817,CYP7B1,0.7277266648448641,17.0,9420
25899,Orphanet_79303,Congenital bile acid synthesis defect type 2,ENSG00000122787,AKR1D1,0.7971278624167686,123.0,6718
25970,Orphanet_79310,Vitamin B12-responsive methylmalonic acidemia type cblA,ENSG00000151611,MMAA,0.8310468357022813,371.0,166785
25973,Orphanet_79311,Vitamin B12-responsive methylmalonic acidemia type cblB,ENSG00000139428,MMAB,0.7961372978511114,330.0,326625
25978,Orphanet_79322,DPM1-CDG,ENSG00000000419,DPM1,0.8002008925654307,169.0,8813
25979,Orphanet_79350,3-phosphoserine phosphatase deficiency,ENSG00000146733,PSPH,0.6561996070556119,123.0,5723
25980,Orphanet_79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form",ENSG00000092621,PHGDH,0.7475804327015607,452.0,26227
25984,Orphanet_79369,Isolated nail anomaly,ENSG00000114270,COL7A1,0.7061638986426988,77.0,1294
26082,Orphanet_79395,Keratoderma hereditarium mutilans with ichthyosis,ENSG00000203782,LORICRIN,0.6238507947077765,9.0,4014
26093,Orphanet_79396,"Epidermolysis bullosa simplex, Dowling-Meara type",ENSG00000186081,KRT5,0.6896039115436163,12.0,3852
26095,Orphanet_79396,"Epidermolysis bullosa simplex, Dowling-Meara type",ENSG00000186847,KRT14,0.8128801673759812,35.0,3861
26158,Orphanet_79397,Epidermolysis bullosa simplex with mottled pigmentation,ENSG00000186081,KRT5,0.6880185836720543,11.0,3852
26218,Orphanet_79399,"Generalized epidermolysis bullosa simplex, non-Dowling-Meara type",ENSG00000186081,KRT5,0.6593920573999554,8.0,3852
26220,Orphanet_79399,"Generalized epidermolysis bullosa simplex, non-Dowling-Meara type",ENSG00000186847,KRT14,0.7976811702805575,32.0,3861
26231,Orphanet_79400,Localized epidermolysis bullosa simplex,ENSG00000186081,KRT5,0.6665341880917373,11.0,3852
26233,Orphanet_79400,Localized epidermolysis bullosa simplex,ENSG00000186847,KRT14,0.8058257181698714,35.0,3861
26241,Orphanet_79401,"Epidermolysis bullosa simplex, Ogna type",ENSG00000178209,PLEC,0.7312452949368001,3577.0,5339
26246,Orphanet_79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",ENSG00000053747,LAMA3,0.6912745149509675,38.0,3909
26248,Orphanet_79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",ENSG00000058085,LAMC2,0.6807862285254218,24.0,3918
26249,Orphanet_79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",ENSG00000065618,COL17A1,0.7082085238114328,193.0,1308
26279,Orphanet_79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",ENSG00000132470,ITGB4,0.6455382240887111,13.0,3691
26349,Orphanet_79402,"Generalized junctional epidermolysis bullosa, non-Herlitz type",ENSG00000196878,LAMB3,0.7846775388233755,106.0,3914
26363,Orphanet_79403,Junctional epidermolysis bullosa - pyloric atresia,ENSG00000132470,ITGB4,0.7961662474168062,304.0,3691
26369,Orphanet_79404,"Junctional epidermolysis bullosa, Herlitz type",ENSG00000053747,LAMA3,0.7387551766093673,300.0,3909
26370,Orphanet_79404,"Junctional epidermolysis bullosa, Herlitz type",ENSG00000058085,LAMC2,0.729347929344215,131.0,3918
26412,Orphanet_79404,"Junctional epidermolysis bullosa, Herlitz type",ENSG00000196878,LAMB3,0.7604232848283046,206.0,3914
26420,Orphanet_79452,Milroy disease,ENSG00000037280,FLT4,0.8182151465225783,81.0,2324
26481,Orphanet_79452,Milroy disease,ENSG00000150630,VEGFC,0.6115471861947446,16.0,7424
26520,Orphanet_79452,Milroy disease,ENSG00000198835,GJC2,0.7499369801155058,17.0,57165
26534,Orphanet_79473,Porphyria variegata,ENSG00000143224,PPOX,0.8269732634610083,79.0,5498
26777,Orphanet_79476,Griscelli disease type 1,ENSG00000197535,MYO5A,0.6862962354916134,73.0,4644
26809,Orphanet_79477,Griscelli disease type 2,ENSG00000069974,RAB27A,0.7577535321014827,211.0,5873
26987,Orphanet_79478,Griscelli disease type 3,ENSG00000115648,MLPH,0.6028745741629519,14.0,79083
27148,Orphanet_79499,Autosomal dominant deafness-onychodystrophy syndrome,ENSG00000147416,ATP6V1B2,0.6191879288745047,11.0,526
27160,Orphanet_812,sialidosis type I,ENSG00000204386,NEU1,0.7682659027386143,79.0,4758
27161,Orphanet_816,Sjögren-Larsson syndrome,ENSG00000072210,ALDH3A2,0.8128351117531645,217.0,224
27171,Orphanet_83418,Proximal spinal muscular atrophy type 2,ENSG00000172062,SMN1,0.712262508834017,9.0,6606
27172,Orphanet_83418,Proximal spinal muscular atrophy type 2,ENSG00000205571,SMN2,0.6977749785303766,9.0,6607
27213,Orphanet_83419,Proximal spinal muscular atrophy type 3,ENSG00000172062,SMN1,0.8052274564655972,30.0,6606
27225,Orphanet_83419,Proximal spinal muscular atrophy type 3,ENSG00000205571,SMN2,0.7490196720215342,14.0,6607
27230,Orphanet_83420,Proximal spinal muscular atrophy type 4,ENSG00000172062,SMN1,0.6259245483368409,7.0,6606
27819,Orphanet_83473,Megalencephaly - polymicrogyria - postaxial polydactyly - hydrocephalus,ENSG00000105647,PIK3R2,0.8180687199035794,156.0,5296
27824,Orphanet_83473,Megalencephaly - polymicrogyria - postaxial polydactyly - hydrocephalus,ENSG00000117020,AKT3,0.8015338510415899,82.0,10000
27826,Orphanet_83473,Megalencephaly - polymicrogyria - postaxial polydactyly - hydrocephalus,ENSG00000118971,CCND2,0.7860040467192975,30.0,894
27879,Orphanet_83620,Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells,ENSG00000122859,NEUROG3,0.6938653013467485,20.0,50674
27976,Orphanet_84064,Syndromic diarrhea,ENSG00000198677,SKIC3,0.7036687443414847,67.0,9652
27977,Orphanet_84064,Syndromic diarrhea,ENSG00000204351,SKIC2,0.6905294824711831,116.0,6499
28905,Orphanet_846,Alpha-thalassemia,ENSG00000188536,HBA2,0.7111179708547591,99.0,3040
28944,Orphanet_846,Alpha-thalassemia,ENSG00000206172,HBA1,0.7048805078211888,52.0,3039
29000,Orphanet_847,Alpha-thalassemia - X-linked intellectual disability syndrome,ENSG00000085224,ATRX,0.825448819726411,1204.0,546
29780,Orphanet_848,Beta-thalassemia,ENSG00000244734,HBB,0.7725500914583007,803.0,3043
29817,Orphanet_85112,Palmoplantar keratoderma - XX sex reversal - predisposition to squamous cell carcinoma,ENSG00000169218,RSPO1,0.6356773500576871,6.0,284654
29823,Orphanet_85146,Scapuloperoneal amyotrophy,ENSG00000111199,TRPV4,0.6464253775185378,122.0,59341
29825,Orphanet_85146,Scapuloperoneal amyotrophy,ENSG00000175084,DES,0.6616517815586757,7.0,1674
29841,Orphanet_85163,Hypomyelination - congenital cataract,ENSG00000122591,HYCC1,0.6709117001481006,211.0,84668
29870,Orphanet_85164,Camptodactyly - tall stature - scoliosis - hearing loss,ENSG00000068078,FGFR3,0.752193479578294,44.0,2261
29879,Orphanet_85165,Severe achondroplasia - developmental delay - acanthosis nigricans,ENSG00000068078,FGFR3,0.7887799317854468,48.0,2261
30058,Orphanet_85167,Spondylometaphyseal dysplasia - cone-rod dystrophy,ENSG00000161217,PCYT1A,0.7783569096627269,30.0,5130
30115,Orphanet_85182,Diaphyseal medullary stenosis - bone malignancy,ENSG00000099810,MTAP,0.6413340389064188,130.0,4507
30135,Orphanet_85186,Endosteal sclerosis - cerebellar hypoplasia,ENSG00000013503,POLR3B,0.653495669085036,108.0,55703
30241,Orphanet_852,X-linked thrombocytopenia with normal platelets,ENSG00000015285,WAS,0.8090045128963486,251.0,7454
30267,Orphanet_85275,Microphthalmia - ankyloblepharon - intellectual disability,ENSG00000102030,NAA10,0.6416282887485725,11.0,8260
30393,Orphanet_85279,Syndromic X-linked intellectual disability due to JARID1C mutation,ENSG00000126012,KDM5C,0.7908553953116977,92.0,8242
30423,Orphanet_85287,"X-linked intellectual disability, Siderius type",ENSG00000172943,PHF8,0.6980792160306141,31.0,23133
30433,Orphanet_85294,X-linked epilepsy - learning disabilities - behavior disorders,ENSG00000008056,SYN1,0.7471155294030861,257.0,6853
30436,Orphanet_85295,"HSD10 disease, atypical type",ENSG00000072506,HSD17B10,0.6991770093040345,23.0,3028
30441,Orphanet_85328,"X-linked intellectual disability, Turner type",ENSG00000086758,HUWE1,0.7279321962525865,100.0,10075
30466,Orphanet_85442,Short stature - pituitary and cerebellar defects - small sella turcica,ENSG00000121454,LHX4,0.7383887555214843,73.0,89884
30519,Orphanet_85448,"Familial amyloidosis, Finnish type",ENSG00000148180,GSN,0.7464903893395526,181.0,2934
30550,Orphanet_85450,Familial renal amyloidosis,ENSG00000090382,LYZ,0.6207821849809617,56.0,4069
30569,Orphanet_85450,Familial renal amyloidosis,ENSG00000118137,APOA1,0.7026909714149726,50.0,335
30621,Orphanet_85450,Familial renal amyloidosis,ENSG00000171560,FGA,0.7163217058773492,68.0,2243
30679,Orphanet_559,Marinesco-Sjögren syndrome,ENSG00000120725,SIL1,0.7260938023766895,113.0,64374
30765,Orphanet_572,Immunodeficiency by defective expression of HLA class 2,ENSG00000064490,RFXANK,0.7202433716257132,181.0,8625
30947,Orphanet_572,Immunodeficiency by defective expression of HLA class 2,ENSG00000133111,RFXAP,0.7388275959781,147.0,5994
31002,Orphanet_572,Immunodeficiency by defective expression of HLA class 2,ENSG00000143390,RFX5,0.7177329402390137,253.0,5993
31160,Orphanet_572,Immunodeficiency by defective expression of HLA class 2,ENSG00000179583,CIITA,0.7102774393804729,1013.0,4261
31299,Orphanet_585,Multiple sulfatase deficiency,ENSG00000144455,SUMF1,0.8298949754340451,458.0,285362
31331,Orphanet_590,Congenital myasthenic syndromes,ENSG00000007314,SCN4A,0.7586157430093459,478.0,6329
31333,Orphanet_590,Congenital myasthenic syndromes,ENSG00000030304,MUSK,0.7673052451367998,465.0,4593
31339,Orphanet_590,Congenital myasthenic syndromes,ENSG00000070748,CHAT,0.7948999999190749,475.0,1103
31369,Orphanet_590,Congenital myasthenic syndromes,ENSG00000108556,CHRNE,0.8222301155157717,953.0,1145
31377,Orphanet_590,Congenital myasthenic syndromes,ENSG00000115665,SLC5A7,0.6721475830584955,284.0,60482
31379,Orphanet_590,Congenital myasthenic syndromes,ENSG00000119523,ALG2,0.6640899411101647,200.0,85365
31392,Orphanet_590,Congenital myasthenic syndromes,ENSG00000132639,SNAP25,0.6003495695140604,104.0,6616
31397,Orphanet_590,Congenital myasthenic syndromes,ENSG00000134569,LRP4,0.6354575695067234,589.0,4038
31400,Orphanet_590,Congenital myasthenic syndromes,ENSG00000135902,CHRND,0.7552593822835489,116.0,1144
31403,Orphanet_590,Congenital myasthenic syndromes,ENSG00000138078,PREPL,0.6567384455186857,393.0,9581
31406,Orphanet_590,Congenital myasthenic syndromes,ENSG00000138435,CHRNA1,0.8024030119932116,100.0,1134
31420,Orphanet_590,Congenital myasthenic syndromes,ENSG00000143858,SYT2,0.6844444724113825,24.0,127833
31445,Orphanet_590,Congenital myasthenic syndromes,ENSG00000165917,RAPSN,0.7932983548614998,546.0,5913
31451,Orphanet_590,Congenital myasthenic syndromes,ENSG00000170175,CHRNB1,0.7720978337793678,291.0,1140
31454,Orphanet_590,Congenital myasthenic syndromes,ENSG00000172269,DPAGT1,0.7972325564210966,187.0,1798
31455,Orphanet_590,Congenital myasthenic syndromes,ENSG00000172339,ALG14,0.6367906291867855,81.0,199857
31460,Orphanet_590,Congenital myasthenic syndromes,ENSG00000175920,DOK7,0.8043727360599365,662.0,285489
31469,Orphanet_590,Congenital myasthenic syndromes,ENSG00000187714,SLC18A3,0.6212548161598548,22.0,6572
31471,Orphanet_590,Congenital myasthenic syndromes,ENSG00000188157,AGRN,0.6483006007889857,1470.0,375790
31477,Orphanet_590,Congenital myasthenic syndromes,ENSG00000197467,COL13A1,0.7183739665984626,41.0,1305
31478,Orphanet_590,Congenital myasthenic syndromes,ENSG00000198380,GFPT1,0.7740227499816134,382.0,2673
31482,Orphanet_590,Congenital myasthenic syndromes,ENSG00000206561,COLQ,0.7850247909643163,345.0,8292
31497,Orphanet_59135,Laing early-onset distal myopathy,ENSG00000092054,MYH7,0.7992835024748666,388.0,4625
31615,Orphanet_59181,Sorsby's fundus dystrophy,ENSG00000100234,TIMP3,0.7218434205087011,170.0,7078
31993,Orphanet_597,Central core disease,ENSG00000196218,RYR1,0.8474160056695855,1319.0,6261
32008,Orphanet_6,Isolated 3-methylcrotonyl-CoA carboxylase deficiency,ENSG00000078070,MCCC1,0.8205600325573649,474.0,56922
32012,Orphanet_6,Isolated 3-methylcrotonyl-CoA carboxylase deficiency,ENSG00000131844,MCCC2,0.7847585629554565,442.0,64087
32204,Orphanet_60,Alpha-1-antitrypsin deficiency,ENSG00000197249,SERPINA1,0.7069726120087699,379.0,5265
32338,Orphanet_602,"Distal myopathy, Nonaka type",ENSG00000159921,GNE,0.8450745856749786,805.0,10020
32554,Orphanet_628,Diastrophic dwarfism,ENSG00000155850,SLC26A2,0.7433985437023024,514.0,1836
32563,Orphanet_631,Non-acquired isolated growth hormone deficiency,ENSG00000010671,BTK,0.7358532576728289,241.0,695
32710,Orphanet_631,Non-acquired isolated growth hormone deficiency,ENSG00000134595,SOX3,0.7306793105230965,25.0,6658
32908,Orphanet_631,Non-acquired isolated growth hormone deficiency,ENSG00000259384,GH1,0.7332373667811244,44.0,2688
32915,Orphanet_63261,HERNS syndrome,ENSG00000213689,TREX1,0.7461979081710429,303.0,11277
32921,Orphanet_64748,Dejerine-Sottas syndrome,ENSG00000105227,PRX,0.7153011764695252,29.0,57716
32924,Orphanet_64748,Dejerine-Sottas syndrome,ENSG00000109099,PMP22,0.7868160174625328,55.0,5376
32926,Orphanet_64748,Dejerine-Sottas syndrome,ENSG00000122877,EGR2,0.655083988227181,13.0,1959
32935,Orphanet_64748,Dejerine-Sottas syndrome,ENSG00000158887,MPZ,0.8039590704882806,93.0,4359
32953,Orphanet_64753,Spinocerebellar ataxia with axonal neuropathy type 2,ENSG00000039650,PNKP,0.7072872381291977,39.0,11284
32976,Orphanet_64753,Spinocerebellar ataxia with axonal neuropathy type 2,ENSG00000107290,SETX,0.7905189069478267,892.0,23064
33083,Orphanet_65288,Permanent neonatal diabetes mellitus - pancreatic and cerebellar agenesis,ENSG00000168267,PTF1A,0.7568024546516804,49.0,256297
33383,Orphanet_65743,Autosomal dominant multiple pterygium syndrome,ENSG00000109063,MYH3,0.7544757633908915,53.0,4621
33387,Orphanet_661,Ondine syndrome,ENSG00000109132,PHOX2B,0.7877079325038777,204.0,8929
33397,Orphanet_661,Ondine syndrome,ENSG00000165731,RET,0.6624953268631507,23.0,5979
33421,Orphanet_665,Albright hereditary osteodystrophy,ENSG00000087460,GNAS,0.7748599980902223,82.0,2778
33504,Orphanet_66634,Dilated cardiomyopathy with ataxia,ENSG00000205981,DNAJC19,0.7049621602056415,15.0,131118
33543,Orphanet_667,Autosomal recessive malignant osteopetrosis,ENSG00000086300,SNX10,0.7658921870449938,21.0,29887
33569,Orphanet_667,Autosomal recessive malignant osteopetrosis,ENSG00000103249,CLCN7,0.8293607631439532,71.0,1186
33587,Orphanet_667,Autosomal recessive malignant osteopetrosis,ENSG00000110719,TCIRG1,0.7909984913397086,315.0,10312
33610,Orphanet_667,Autosomal recessive malignant osteopetrosis,ENSG00000120659,TNFSF11,0.7028687794571852,85.0,8600
33836,Orphanet_67036,Autosomal dominant optic atrophy and cataract,ENSG00000125741,OPA3,0.7771624783605251,349.0,80207
33921,Orphanet_67041,Hyaluronidase deficiency,ENSG00000114378,HYAL1,0.6799651992169189,210.0,3373
33952,Orphanet_678,Papillon-Lefèvre syndrome,ENSG00000109861,CTSC,0.8263890481447689,295.0,1075
34053,Orphanet_69076,Renal glucosuria,ENSG00000140675,SLC5A2,0.7143172583811255,113.0,6524
34091,Orphanet_69088,Anhidrotic ectodermal dysplasia - immunodeficiency - osteopetrosis - lymphedema,ENSG00000269335,IKBKG,0.7077010558856532,33.0,8517
34168,Orphanet_69126,Pyogenic arthritis - pyoderma gangrenosum - acne,ENSG00000140368,PSTPIP1,0.7390122372518998,397.0,9051
34263,Orphanet_69723,Tyrosinemia type 3,ENSG00000158104,HPD,0.7628274832615091,122.0,3242
34286,Orphanet_69735,Hypotrichosis - lymphedema - telangiectasia,ENSG00000203883,SOX18,0.7654463237968365,31.0,54345
34288,Orphanet_69739,Athabaskan brainstem dysgenesis syndrome,ENSG00000105991,HOXA1,0.7163091893688821,37.0,3198
34320,Orphanet_7,3C syndrome,ENSG00000101997,CCDC22,0.6552702254927252,27.0,28952
34388,Orphanet_7,3C syndrome,ENSG00000164961,WASHC5,0.7247657456450503,189.0,9897
34506,Orphanet_701,Alopecia universalis,ENSG00000168453,HR,0.7616986591042747,66.0,55806
34556,Orphanet_70470,Hyperlipoproteinemia type 5,ENSG00000110243,APOA5,0.6384869782418567,8.0,116519
34889,Orphanet_70592,Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency,ENSG00000198001,IRAK4,0.7741505457719019,230.0,51135
34923,Orphanet_70595,Sensory ataxic neuropathy - dysarthria - ophthalmoparesis,ENSG00000140521,POLG,0.8082694334328346,160.0,5428
35076,Orphanet_71202,Rare hemorrhagic disorder due to a constitutional platelet anomaly,ENSG00000151702,FLI1,0.6704635676766622,18.0,2313
35177,Orphanet_71202,Rare hemorrhagic disorder due to a constitutional platelet anomaly,ENSG00000236320,SLFN14,0.7305962964426156,31.0,342618
35211,Orphanet_71212,Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency,ENSG00000138796,HADH,0.706658695176572,119.0,3033
35253,Orphanet_71289,Radio-ulnar synostosis - amegakaryocytic thrombocytopenia,ENSG00000085276,MECOM,0.7612853411955302,24.0,2122
35355,Orphanet_71291,Hereditary vascular retinopathy,ENSG00000213689,TREX1,0.7463365006165498,304.0,11277
35374,Orphanet_71517,Rapid-onset dystonia-parkinsonism,ENSG00000105409,ATP1A3,0.7630590003950182,24.0,478
35482,Orphanet_71862,Retinal dystrophy,ENSG00000070729,CNGB1,0.6092476339603415,36.0,1258
35571,Orphanet_71862,Retinal dystrophy,ENSG00000116745,RPE65,0.6078501220578998,98.0,6121
35705,Orphanet_71862,Retinal dystrophy,ENSG00000156313,RPGR,0.6000502182785461,144.0,6103
35737,Orphanet_71862,Retinal dystrophy,ENSG00000165588,OTX2,0.7894670837283755,46.0,5015
35747,Orphanet_71862,Retinal dystrophy,ENSG00000168263,KCNV2,0.6931739297625238,139.0,169522
35799,Orphanet_71862,Retinal dystrophy,ENSG00000188452,CERKL,0.6211923609414648,31.0,375298
35874,Orphanet_726,Alpers syndrome,ENSG00000140521,POLG,0.8288729314075479,1608.0,5428
35901,Orphanet_73220,X-linked intellectual disability - hypotonic face,ENSG00000085224,ATRX,0.7773066732113971,77.0,546
36049,Orphanet_73229,Autosomal dominant familial hematuria - retinal arteriolar tortuosity - contractures,ENSG00000187498,COL4A1,0.797594745212407,343.0,1282
36101,Orphanet_733,Familial adenomatous polyposis,ENSG00000065057,NTHL1,0.6600029775037767,34.0,4913
36262,Orphanet_733,Familial adenomatous polyposis,ENSG00000132781,MUTYH,0.699343022343531,1682.0,4595
36269,Orphanet_733,Familial adenomatous polyposis,ENSG00000134982,APC,0.7813236809702938,293.0,324
